states,cov,features,splits,ll_train_per_obs_mean,ll_train_per_obs_median,AIC_mean,BIC_mean,ll_val_per_obs_mean,ll_val_per_obs_median,ll_test_per_obs_mean,ll_test_per_obs_median,config_id
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",1,-10.522264084206428,-10.522264084206428,4209029.633682571,4209662.410186594,-9.90760818405904,-9.90760818405904,-11.114427403399494,-11.114427403399494,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-10.540058817339915,-10.540058817339915,4216147.526935966,4216780.303439989,-9.907690711559473,-9.907690711559473,-11.070118179663014,-11.070118179663014,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin']",1,-10.406331407308524,-10.406331407308524,4162656.56292341,4163289.339427433,-9.90882933362459,-9.90882933362459,-11.075209669280259,-11.075209669280259,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin
3,full,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-10.141793098901399,-10.141793098901399,4057057.23956056,4058792.2719103,-9.909463789285939,-9.909463789285939,-10.705284214664676,-10.705284214664676,st3_full_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-10.352807294780025,-10.352807294780025,4141462.91791201,4143197.9502617503,-9.910842107924594,-9.910842107924594,-11.122275783257557,-11.122275783257557,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-10.599439092611458,-10.599439092611458,4239899.637044583,4240532.413548606,-9.91106994582368,-9.91106994582368,-11.042992570094492,-11.042992570094492,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin']",1,-10.466569024191594,-10.466569024191594,4186751.6096766377,4187384.3861806607,-9.912761317135532,-9.912761317135532,-11.1583970977371,-11.1583970977371,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-10.611397543439406,-10.611397543439406,4244683.017375763,4245315.793879786,-9.914130570198461,-9.914130570198461,-11.045865969190874,-11.045865969190874,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos']",1,-10.472286646475935,-10.472286646475935,4189038.6585903736,4189671.4350943966,-9.914731580822655,-9.914731580822655,-11.15832442792542,-11.15832442792542,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'dow_cos', 'adx']",1,-10.272252901317184,-10.272252901317184,4109241.160526874,4110976.192876614,-9.914940377532176,-9.914940377532176,-11.162386299043328,-11.162386299043328,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dow_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos']",1,-10.241758294506019,-10.241758294506019,4097043.317802408,4098778.350152148,-9.9158070899978,-9.9158070899978,-11.12699428436368,-11.12699428436368,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-10.344293640415989,-10.344293640415989,4138057.456166396,4139792.488516136,-9.916634802569758,-9.916634802569758,-11.094618952801197,-11.094618952801197,st3_full_rolling_std_1d-ret_log-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
3,full,"['ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-10.3566368291274,-10.3566368291274,4142994.7316509597,4144729.7640007,-9.916982459621792,-9.916982459621792,-10.625086337685925,-10.625086337685925,st3_full_ret_log-rolling_std_1h-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,full,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-10.103812051929625,-10.103812051929625,4041864.82077185,4043599.8531215903,-9.918029751564793,-9.918029751564793,-10.569502971942972,-10.569502971942972,st3_full_ret_log-atr_14-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-10.115087025304383,-10.115087025304383,4046374.8101217537,4048109.842471494,-9.918625019852715,-9.918625019852715,-10.781420823310288,-10.781420823310288,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-dow_sin-hour_sin-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",1,-10.5378631173971,-10.5378631173971,4215269.24695884,4215902.023462863,-9.92021793208558,-9.92021793208558,-11.078040865507722,-11.078040865507722,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'adx']",1,-10.452018024317802,-10.452018024317802,4180931.209727121,4181563.986231144,-9.922264186898936,-9.922264186898936,-11.025397235234932,-11.025397235234932,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-adx
3,full,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-10.14111125538524,-10.14111125538524,4056784.5021540965,4058519.5345038367,-9.922886808440671,-9.922886808440671,-10.710654832464083,-10.710654832464083,st3_full_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos']",1,-10.464146187466405,-10.464146187466405,4185782.4749865616,4186415.2514905846,-9.922952871445167,-9.922952871445167,-11.168289396600805,-11.168289396600805,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos']",1,-10.403005291741037,-10.403005291741037,4161326.1166964145,4161958.8932004375,-9.923834881747648,-9.923834881747648,-11.082468157228625,-11.082468157228625,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-10.597843221255541,-10.597843221255541,4239261.288502216,4239894.065006239,-9.925262654387476,-9.925262654387476,-11.051688243561012,-11.051688243561012,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos-adx
3,full,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-10.218526748151177,-10.218526748151177,4087750.699260471,4089485.731610211,-9.926682752349864,-9.926682752349864,-10.951153312278809,-10.951153312278809,st3_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin']",1,-10.507869880836024,-10.507869880836024,4203271.95233441,4203904.728838433,-9.931275069503945,-9.931275069503945,-11.078550268022838,-11.078550268022838,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'adx']",1,-10.437335584193551,-10.437335584193551,4175058.2336774208,4175691.0101814438,-9.932535270915642,-9.932535270915642,-11.029207847947736,-11.029207847947736,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos']",1,-10.512660938719625,-10.512660938719625,4205188.37548785,4205821.151991873,-9.933297336106193,-9.933297336106193,-11.080164108208546,-11.080164108208546,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-10.653538355689388,-10.653538355689388,4261539.3422757555,4262172.1187797785,-9.933456338880294,-9.933456338880294,-11.079248522141148,-11.079248522141148,st3_diag_rolling_std_1d-ret_log-range_hl-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_cos', 'adx']",1,-10.449355264788174,-10.449355264788174,4179866.10591527,4180498.882419293,-9.934370972742988,-9.934370972742988,-11.030320239420066,-11.030320239420066,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'adx']",1,-10.46298601436493,-10.46298601436493,4185416.405745972,4186549.279809626,-9.935996409611612,-9.935996409611612,-11.243130788813314,-11.243130788813314,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos']",1,-10.09249947097367,-10.09249947097367,4037339.788389468,4039074.8207392083,-9.938779068274625,-9.938779068274625,-10.788160418733712,-10.788160418733712,st3_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos']",1,-10.105339762750269,-10.105339762750269,4042475.9051001077,4044210.937449848,-9.942780457963293,-9.942780457963293,-10.695065864836222,-10.695065864836222,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_min20-dow_sin-hour_sin-dow_cos
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-10.59155318675465,-10.59155318675465,4236745.27470186,4237378.051205883,-9.94291253449858,-9.94291253449858,-11.003225931831945,-11.003225931831945,st3_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",1,-10.597579667251715,-10.597579667251715,4239155.866900686,4239788.643404709,-9.942958773013716,-9.942958773013716,-11.004837649022233,-11.004837649022233,st3_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-dow_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos']",1,-10.504666379341026,-10.504666379341026,4201990.551736411,4202623.328240434,-9.94332153129691,-9.94332153129691,-11.088323596690488,-11.088323596690488,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-10.655968167564483,-10.655968167564483,4262511.267025793,4263144.043529816,-9.950426016002652,-9.950426016002652,-10.969717953069152,-10.969717953069152,st3_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_cos', 'adx']",1,-10.452481350044142,-10.452481350044142,4181214.5400176565,4182347.4140813104,-9.953169573985834,-9.953169573985834,-11.268583831700736,-11.268583831700736,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-10.635910596924266,-10.635910596924266,4254586.238769706,4255719.11283336,-9.953351532804268,-9.953351532804268,-11.079605489093613,-11.079605489093613,st2_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",1,-10.589097785201554,-10.589097785201554,4235763.114080622,4236395.890584645,-9.956039332827254,-9.956039332827254,-11.010937414181289,-11.010937414181289,st3_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'dow_cos', 'adx']",1,-10.286612527525797,-10.286612527525797,4114985.0110103185,4116720.0433600587,-9.957610914723455,-9.957610914723455,-11.187703189449408,-11.187703189449408,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dow_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-10.255518334657381,-10.255518334657381,4102547.3338629524,4104282.3662126926,-9.958862683364687,-9.958862683364687,-11.075134355386561,-11.075134355386561,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_min20-dow_sin-hour_sin-dow_cos-adx
3,full,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-10.179136607982935,-10.179136607982935,4071994.643193174,4073729.6755429143,-9.959178536466306,-9.959178536466306,-10.884021288822364,-10.884021288822364,st3_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin']",1,-10.439370786435122,-10.439370786435122,4175970.3145740484,4177103.1886377023,-9.96286839830294,-9.96286839830294,-11.285961541244726,-11.285961541244726,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-10.63213561875898,-10.63213561875898,4252978.247503592,4253611.024007615,-9.968889137176024,-9.968889137176024,-11.077679756898355,-11.077679756898355,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
3,full,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-10.188717460913784,-10.188717460913784,4075826.9843655135,4077562.0167152537,-9.969504283188337,-9.969504283188337,-10.784343152643618,-10.784343152643618,st3_full_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,full,"['ret_log', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-10.296711740581848,-10.296711740581848,4119024.6962327394,4120759.7285824795,-9.972780923300295,-9.972780923300295,-10.820341846459161,-10.820341846459161,st3_full_ret_log-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos']",1,-10.425076610947777,-10.425076610947777,4170252.6443791105,4171385.5184427644,-9.973176586296987,-9.973176586296987,-11.301437677909814,-11.301437677909814,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos
2,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",1,-10.61639404870224,-10.61639404870224,4246779.619480896,4247912.49354455,-9.973486962113299,-9.973486962113299,-11.09276753082165,-11.09276753082165,st2_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-10.643978888614658,-10.643978888614658,4257715.555445863,4258348.331949886,-9.973544556794657,-9.973544556794657,-11.076961382428356,-11.076961382428356,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,full,"['ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-10.334667676562987,-10.334667676562987,4134207.0706251943,4135942.1029749345,-9.975007853812397,-9.975007853812397,-10.935515994742522,-10.935515994742522,st3_full_ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
2,full,"['ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-10.542091973882926,-10.542091973882926,4217058.78955317,4218191.663616824,-9.975472320611999,-9.975472320611999,-11.035893497675769,-11.035893497675769,st2_full_ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'hour_sin', 'dow_cos']",1,-10.261762253838544,-10.261762253838544,4105044.901535418,4106779.933885158,-9.975796306653793,-9.975796306653793,-11.187296914593126,-11.187296914593126,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dow_sin-hour_sin-dow_cos
3,diag,"['ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-10.482929604483429,-10.482929604483429,4193295.841793372,4193928.618297395,-9.976661997956077,-9.976661997956077,-11.101609379142767,-11.101609379142767,st3_diag_ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-10.283907785434035,-10.283907785434035,4113903.114173614,4115638.146523354,-9.97853337017565,-9.97853337017565,-11.142366990710352,-11.142366990710352,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_min20-dow_sin-hour_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-10.211682258082485,-10.211682258082485,4085012.903232994,4086747.935582734,-9.980786097593457,-9.980786097593457,-10.851410843105146,-10.851410843105146,st3_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-adx
