split,states,cov,n_iter,seed,features,n_params,ll_train,ll_train_per_obs,AIC,BIC,ll_val,ll_val_per_obs,ll_test,ll_test_per_obs,config_id
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",68,-2415780.308134263,-12.078901540671314,4831696.616268526,4832390.629208422,-583667.8045664424,-11.673356091328849,-640356.4959180469,-12.807129918360939,st3_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",43,-2501420.062828891,-12.507100314144456,5002926.125657782,5003364.986781539,-596787.3377012757,-11.935746754025514,-655028.5331034048,-13.100570662068096,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",133,-2396540.8359234473,-11.982704179617237,4793347.671846895,4794705.07950875,-573201.243109276,-11.464024862185521,-639913.0217917785,-12.79826043583557,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2413609.5392270186,-12.068047696135093,4827355.078454037,4828049.091393934,-577469.7061169547,-11.549394122339093,-634258.1467376604,-12.685162934753208,st3_diag_rolling_std_1d-ret_log-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",203,-2332463.2339349007,-11.662316169674504,4665332.467869801,4667404.300616844,-566986.2355804585,-11.33972471160917,-629211.0573770561,-12.584221147541122,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",203,-2262603.9893989344,-11.313019946994672,4525613.978797869,4527685.811544911,-541382.827586179,-10.82765655172358,-608940.3379292481,-12.178806758584962,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2435707.0276064575,-12.178535138032288,4871680.055212915,4873037.46287477,-596336.2629175717,-11.926725258351434,-650171.353433032,-13.003427068660642,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",43,-2498903.5988678713,-12.494517994339356,4997893.197735743,4998332.0588595,-590654.0882769669,-11.813081765539339,-653367.4310071885,-13.06734862014377,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2551157.346480146,-12.75578673240073,5102400.692960292,5102839.55408405,-623589.0955877965,-12.471781911755931,-672295.5662098799,-13.4459113241976,st2_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2453492.920378566,-12.26746460189283,4907251.840757132,4908609.248418987,-600274.2106796203,-12.005484213592405,-654735.3961538776,-13.094707923077552,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",68,-2384597.1606028397,-11.922985803014198,4769330.321205679,4770024.334145576,-575143.8601645395,-11.50287720329079,-630392.4076912036,-12.607848153824072,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",68,-2388167.255777596,-11.94083627888798,4776470.511555192,4777164.5244950885,-565686.9281501654,-11.313738563003307,-626184.4222665743,-12.523688445331487,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2519982.2692339686,-12.599911346169844,5040050.538467937,5040489.399591695,-602807.1875300265,-12.056143750600532,-657799.6549854078,-13.155993099708157,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",133,-2359974.751545976,-11.79987375772988,4720215.503091952,4721572.910753807,-557092.3087491576,-11.141846174983153,-627708.142744809,-12.55416285489618,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",203,-2279309.399865888,-11.39654699932944,4559024.799731776,4561096.632478818,-551769.1588363325,-11.03538317672665,-617083.2005664825,-12.34166401132965,st3_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",203,-2269488.2360274647,-11.347441180137324,4539382.4720549295,4541454.304801972,-548478.8652575535,-10.96957730515107,-610983.8863080759,-12.219677726161517,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2401346.1356980125,-12.006730678490063,4802958.271396025,4804315.67905788,-574356.7277471075,-11.48713455494215,-637867.6454377054,-12.75735290875411,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2537148.7936214334,-12.685743968107166,5074383.587242867,5074822.448366624,-602272.5983672937,-12.045451967345874,-657184.4771872914,-13.143689543745827,st2_diag_rolling_std_1d-ret_log-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",43,-2507304.623497254,-12.53652311748627,5014695.246994508,5015134.108118266,-588972.0342118142,-11.779440684236283,-648266.9141890205,-12.96533828378041,st2_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",203,-2278694.1585643874,-11.393470792821937,4557794.317128775,4559866.149875817,-549393.4487197852,-10.987868974395704,-615773.1207924866,-12.315462415849732,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",133,-2375418.5869169817,-11.877092934584908,4751103.173833963,4752460.581495819,-552782.4596084193,-11.055649192168387,-612004.7514856862,-12.240095029713723,st2_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",203,-2282758.6963693295,-11.413793481846648,4565923.392738659,4567995.225485701,-548816.753147065,-10.9763350629413,-606367.9022417731,-12.127358044835463,st3_full_rolling_std_1d-ret_log-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",43,-2487095.3910784284,-12.435476955392142,4974276.782156857,4974715.643280614,-588968.5610928112,-11.779371221856223,-655790.0957787385,-13.11580191557477,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2441814.796497293,-12.209073982486464,4883895.592994586,4885253.000656441,-584011.8301430161,-11.68023660286032,-632400.3433658567,-12.648006867317134,st2_full_rolling_std_1d-ret_log-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2420620.127795143,-12.103100638975715,4841376.255590286,4842070.268530183,-574960.2838580759,-11.499205677161518,-628444.3740631229,-12.568887481262458,st3_diag_rolling_std_1d-ret_log-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",133,-2358070.4835149185,-11.790352417574592,4716406.967029837,4717764.374691692,-558076.553878719,-11.161531077574379,-629437.3419924129,-12.588746839848259,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",68,-2395813.9614250115,-11.979069807125057,4791763.922850023,4792457.935789919,-563384.1790219625,-11.267683580439249,-621108.9026745948,-12.422178053491896,st3_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2420952.329736797,-12.104761648683986,4842040.659473594,4842734.672413491,-588807.6580413387,-11.776153160826773,-642482.2047068191,-12.849644094136384,st3_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",203,-2266700.7625610116,-11.333503812805057,4533807.525122023,4535879.357869065,-547041.0139856215,-10.94082027971243,-611801.4488278235,-12.23602897655647,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2416687.1348717706,-12.083435674358853,4833640.269743541,4834997.6774053965,-570207.0291901643,-11.404140583803287,-622039.7289875223,-12.440794579750445,st2_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2527967.259088115,-12.639836295440574,5056020.51817623,5056459.379299987,-601142.9195203475,-12.02285839040695,-652752.9231289497,-13.055058462578994,st2_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",68,-2376510.630595948,-11.88255315297974,4753157.261191896,4753851.274131793,-563987.7946983548,-11.279755893967096,-629151.5525648583,-12.583031051297167,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2500692.154297061,-12.503460771485305,5001470.308594122,5001909.169717879,-585990.6108372643,-11.719812216745286,-647123.8776463642,-12.942477552927283,st2_diag_rolling_std_1d-ret_log-range_hl-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2387225.894441926,-11.936129472209629,4774587.788883852,4775281.801823748,-559938.5243865694,-11.198770487731387,-618934.7890584688,-12.378695781169375,st3_diag_rolling_std_1d-ret_log-range_hl-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2381258.8779423507,-11.906294389711753,4762783.755884701,4764141.163546557,-554914.0240743466,-11.098280481486933,-616555.689259268,-12.33111378518536,st2_full_rolling_std_1d-ret_log-range_hl-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",203,-2273007.3465051125,-11.365036732525562,4546420.693010225,4548492.525757267,-546397.9668859413,-10.927959337718827,-616111.5161706699,-12.322230323413399,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",203,-2275457.1203150274,-11.377285601575137,4551320.240630055,4553392.073377097,-560500.0840206548,-11.210001680413095,-604283.2293646012,-12.085664587292024,st3_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2508327.574125032,-12.54163787062516,5016741.148250064,5017180.009373821,-601103.4692100051,-12.022069384200103,-660318.940303339,-13.20637880606678,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2399803.7028910476,-11.999018514455237,4799873.405782095,4801230.81344395,-575378.2349453922,-11.507564698907844,-639348.6984853762,-12.786973969707525,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",203,-2258217.756186298,-11.29108878093149,4516841.512372596,4518913.345119638,-535314.5606641,-10.706291213282,-604225.3327720369,-12.084506655440737,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2401032.880487803,-12.005164402439014,4802201.760975606,4802895.773915502,-568098.7544678567,-11.361975089357134,-620923.7123195089,-12.418474246390177,st3_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2428215.7981263907,-12.141078990631954,4856567.596252781,4857261.609192678,-576629.831066385,-11.5325966213277,-636327.4879304275,-12.72654975860855,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2522210.220962498,-12.61105110481249,5044506.441924996,5044945.303048753,-612171.9745143058,-12.243439490286116,-649872.6851325742,-12.997453702651484,st2_diag_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos']",43,-2495491.767331375,-12.477458836656874,4991069.53466275,4991508.395786507,-605126.2404748842,-12.102524809497684,-655645.2951592106,-13.112905903184211,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos
1,2,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2438506.305673378,-12.19253152836689,4877278.611346756,4878636.019008611,-593388.6842965238,-11.867773685930477,-637917.3266113098,-12.758346532226195,st2_full_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos']",133,-2364059.2986471686,-11.820296493235842,4728384.597294337,4729742.004956192,-568718.2172584066,-11.374364345168132,-635168.5733911601,-12.703371467823203,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2409146.819523834,-12.045734097619171,4818429.639047668,4819123.651987565,-575111.9502196573,-11.502239004393145,-637255.6267431717,-12.745112534863434,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2395964.9437075206,-11.979824718537603,4792065.887415041,4792759.900354938,-581410.2687818184,-11.62820537563637,-620764.3399981784,-12.41528679996357,st3_diag_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2516906.9506567246,-12.584534753283624,5033899.901313449,5034338.762437207,-609887.5502753186,-12.19775100550637,-649055.2233783299,-12.981104467566597,st2_diag_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",203,-2323078.6038559307,-11.615393019279654,4646563.2077118615,4648635.040458904,-548246.2677604839,-10.964925355209678,-599985.1668141244,-11.999703336282488,st3_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
